Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter
R07,2004,20 - 24,Mann,Buskerud,0
R07,2004,20 - 24,Mann,Finnmark,0
R07,2004,20 - 24,Mann,Hedmark,0
R07,2004,20 - 24,Mann,Hordaland,0
R07,2004,20 - 24,Mann,Møre og Romsdal,0
R07,2004,20 - 24,Mann,Nordland,0
R07,2004,20 - 24,Mann,Oppland,0
R07,2004,20 - 24,Mann,Oslo,0
R07,2004,20 - 24,Mann,Rogaland,0
R07,2004,20 - 24,Mann,Sogn og Fjordane,0
R07,2004,20 - 24,Mann,Telemark,0
R07,2004,20 - 24,Mann,Troms,0
R07,2004,20 - 24,Mann,Trøndelag,0
R07,2004,20 - 24,Mann,Vest-Agder,0
R07,2004,20 - 24,Mann,Vestfold,0
R07,2004,20 - 24,Mann,Østfold,0
R07,2004,25 - 29,Kvinne,Hele landet,0
R07,2004,25 - 29,Kvinne,Helseregion Midt-Norge,0
R07,2004,25 - 29,Kvinne,Helseregion Nord-Norge,0
R07,2004,25 - 29,Kvinne,Helseregion Sør-Øst,0
R07,2004,25 - 29,Kvinne,Helseregion Vest,0
R07,2004,25 - 29,Kvinne,Akershus,0
R07,2004,25 - 29,Kvinne,Aust-Agder,0
R07,2004,25 - 29,Kvinne,Buskerud,0
R07,2004,25 - 29,Kvinne,Finnmark,0
R07,2004,25 - 29,Kvinne,Hedmark,0
R07,2004,25 - 29,Kvinne,Hordaland,0
R07,2004,25 - 29,Kvinne,Møre og Romsdal,0
R07,2004,25 - 29,Kvinne,Nordland,0
R07,2004,25 - 29,Kvinne,Oppland,0
R07,2004,25 - 29,Kvinne,Oslo,0
R07,2004,25 - 29,Kvinne,Rogaland,0
R07,2004,25 - 29,Kvinne,Sogn og Fjordane,0
R07,2004,25 - 29,Kvinne,Telemark,0
R07,2004,25 - 29,Kvinne,Troms,0
R07,2004,25 - 29,Kvinne,Trøndelag,0
R07,2004,25 - 29,Kvinne,Vest-Agder,0
R07,2004,25 - 29,Kvinne,Vestfold,0
R07,2004,25 - 29,Kvinne,Østfold,0
R07,2004,25 - 29,Mann,Hele landet,0
R07,2004,25 - 29,Mann,Helseregion Midt-Norge,0
R07,2004,25 - 29,Mann,Helseregion Nord-Norge,0
R07,2004,25 - 29,Mann,Helseregion Sør-Øst,0
R07,2004,25 - 29,Mann,Helseregion Vest,0
R07,2004,25 - 29,Mann,Akershus,0
R07,2004,25 - 29,Mann,Aust-Agder,0
R07,2004,25 - 29,Mann,Buskerud,0
R07,2004,25 - 29,Mann,Finnmark,0
R07,2004,25 - 29,Mann,Hedmark,0
R07,2004,25 - 29,Mann,Hordaland,0
R07,2004,25 - 29,Mann,Møre og Romsdal,0
R07,2004,25 - 29,Mann,Nordland,0
R07,2004,25 - 29,Mann,Oppland,0
R07,2004,25 - 29,Mann,Oslo,0
R07,2004,25 - 29,Mann,Rogaland,0
R07,2004,25 - 29,Mann,Sogn og Fjordane,0
R07,2004,25 - 29,Mann,Telemark,0
R07,2004,25 - 29,Mann,Troms,0
R07,2004,25 - 29,Mann,Trøndelag,0
R07,2004,25 - 29,Mann,Vest-Agder,0
R07,2004,25 - 29,Mann,Vestfold,0
R07,2004,25 - 29,Mann,Østfold,0
R07,2004,30 - 34,Kvinne,Hele landet,0
R07,2004,30 - 34,Kvinne,Helseregion Midt-Norge,0
R07,2004,30 - 34,Kvinne,Helseregion Nord-Norge,0
R07,2004,30 - 34,Kvinne,Helseregion Sør-Øst,0
R07,2004,30 - 34,Kvinne,Helseregion Vest,0
R07,2004,30 - 34,Kvinne,Akershus,0
R07,2004,30 - 34,Kvinne,Aust-Agder,0
R07,2004,30 - 34,Kvinne,Buskerud,0
R07,2004,30 - 34,Kvinne,Finnmark,0
R07,2004,30 - 34,Kvinne,Hedmark,0
R07,2004,30 - 34,Kvinne,Hordaland,0
R07,2004,30 - 34,Kvinne,Møre og Romsdal,0
R07,2004,30 - 34,Kvinne,Nordland,0
R07,2004,30 - 34,Kvinne,Oppland,0
R07,2004,30 - 34,Kvinne,Oslo,0
R07,2004,30 - 34,Kvinne,Rogaland,0
R07,2004,30 - 34,Kvinne,Sogn og Fjordane,0
R07,2004,30 - 34,Kvinne,Telemark,0
R07,2004,30 - 34,Kvinne,Troms,0
R07,2004,30 - 34,Kvinne,Trøndelag,0
R07,2004,30 - 34,Kvinne,Vest-Agder,0
R07,2004,30 - 34,Kvinne,Vestfold,0
R07,2004,30 - 34,Kvinne,Østfold,0
R07,2004,30 - 34,Mann,Hele landet,0
R07,2004,30 - 34,Mann,Helseregion Midt-Norge,0
R07,2004,30 - 34,Mann,Helseregion Nord-Norge,0
R07,2004,30 - 34,Mann,Helseregion Sør-Øst,0
R07,2004,30 - 34,Mann,Helseregion Vest,0
R07,2004,30 - 34,Mann,Akershus,0
R07,2004,30 - 34,Mann,Aust-Agder,0
R07,2004,30 - 34,Mann,Buskerud,0
R07,2004,30 - 34,Mann,Finnmark,0
R07,2004,30 - 34,Mann,Hedmark,0
R07,2004,30 - 34,Mann,Hordaland,0
R07,2004,30 - 34,Mann,Møre og Romsdal,0
R07,2004,30 - 34,Mann,Nordland,0
R07,2004,30 - 34,Mann,Oppland,0
R07,2004,30 - 34,Mann,Oslo,0
R07,2004,30 - 34,Mann,Rogaland,0
R07,2004,30 - 34,Mann,Sogn og Fjordane,0
R07,2004,30 - 34,Mann,Telemark,0
R07,2004,30 - 34,Mann,Troms,0
R07,2004,30 - 34,Mann,Trøndelag,0
R07,2004,30 - 34,Mann,Vest-Agder,0
R07,2004,30 - 34,Mann,Vestfold,0
R07,2004,30 - 34,Mann,Østfold,0
R07,2004,35 - 39,Kvinne,Hele landet,0
R07,2004,35 - 39,Kvinne,Helseregion Midt-Norge,0
R07,2004,35 - 39,Kvinne,Helseregion Nord-Norge,0
R07,2004,35 - 39,Kvinne,Helseregion Sør-Øst,0
R07,2004,35 - 39,Kvinne,Helseregion Vest,0
R07,2004,35 - 39,Kvinne,Akershus,0
R07,2004,35 - 39,Kvinne,Aust-Agder,0
R07,2004,35 - 39,Kvinne,Buskerud,0
R07,2004,35 - 39,Kvinne,Finnmark,0
R07,2004,35 - 39,Kvinne,Hedmark,0
R07,2004,35 - 39,Kvinne,Hordaland,0
R07,2004,35 - 39,Kvinne,Møre og Romsdal,0
R07,2004,35 - 39,Kvinne,Nordland,0
R07,2004,35 - 39,Kvinne,Oppland,0
R07,2004,35 - 39,Kvinne,Oslo,0
R07,2004,35 - 39,Kvinne,Rogaland,0
R07,2004,35 - 39,Kvinne,Sogn og Fjordane,0
R07,2004,35 - 39,Kvinne,Telemark,0
R07,2004,35 - 39,Kvinne,Troms,0
R07,2004,35 - 39,Kvinne,Trøndelag,0
R07,2004,35 - 39,Kvinne,Vest-Agder,0
R07,2004,35 - 39,Kvinne,Vestfold,0
R07,2004,35 - 39,Kvinne,Østfold,0
R07,2004,35 - 39,Mann,Hele landet,0
R07,2004,35 - 39,Mann,Helseregion Midt-Norge,0
R07,2004,35 - 39,Mann,Helseregion Nord-Norge,0
R07,2004,35 - 39,Mann,Helseregion Sør-Øst,0
R07,2004,35 - 39,Mann,Helseregion Vest,0
R07,2004,35 - 39,Mann,Akershus,0
R07,2004,35 - 39,Mann,Aust-Agder,0
R07,2004,35 - 39,Mann,Buskerud,0
R07,2004,35 - 39,Mann,Finnmark,0
R07,2004,35 - 39,Mann,Hedmark,0
R07,2004,35 - 39,Mann,Hordaland,0
R07,2004,35 - 39,Mann,Møre og Romsdal,0
R07,2004,35 - 39,Mann,Nordland,0
R07,2004,35 - 39,Mann,Oppland,0
R07,2004,35 - 39,Mann,Oslo,0
R07,2004,35 - 39,Mann,Rogaland,0
R07,2004,35 - 39,Mann,Sogn og Fjordane,0
R07,2004,35 - 39,Mann,Telemark,0
R07,2004,35 - 39,Mann,Troms,0
R07,2004,35 - 39,Mann,Trøndelag,0
R07,2004,35 - 39,Mann,Vest-Agder,0
R07,2004,35 - 39,Mann,Vestfold,0
R07,2004,35 - 39,Mann,Østfold,0
R07,2004,40 - 44,Kvinne,Hele landet,0
R07,2004,40 - 44,Kvinne,Helseregion Midt-Norge,0
R07,2004,40 - 44,Kvinne,Helseregion Nord-Norge,0
R07,2004,40 - 44,Kvinne,Helseregion Sør-Øst,0
R07,2004,40 - 44,Kvinne,Helseregion Vest,0
R07,2004,40 - 44,Kvinne,Akershus,0
R07,2004,40 - 44,Kvinne,Aust-Agder,0
R07,2004,40 - 44,Kvinne,Buskerud,0
R07,2004,40 - 44,Kvinne,Finnmark,0
R07,2004,40 - 44,Kvinne,Hedmark,0
R07,2004,40 - 44,Kvinne,Hordaland,0
R07,2004,40 - 44,Kvinne,Møre og Romsdal,0
R07,2004,40 - 44,Kvinne,Nordland,0
R07,2004,40 - 44,Kvinne,Oppland,0
R07,2004,40 - 44,Kvinne,Oslo,0
R07,2004,40 - 44,Kvinne,Rogaland,0
R07,2004,40 - 44,Kvinne,Sogn og Fjordane,0
R07,2004,40 - 44,Kvinne,Telemark,0
R07,2004,40 - 44,Kvinne,Troms,0
R07,2004,40 - 44,Kvinne,Trøndelag,0
R07,2004,40 - 44,Kvinne,Vest-Agder,0
R07,2004,40 - 44,Kvinne,Vestfold,0
R07,2004,40 - 44,Kvinne,Østfold,0
R07,2004,40 - 44,Mann,Hele landet,0
R07,2004,40 - 44,Mann,Helseregion Midt-Norge,0
R07,2004,40 - 44,Mann,Helseregion Nord-Norge,0
R07,2004,40 - 44,Mann,Helseregion Sør-Øst,0
R07,2004,40 - 44,Mann,Helseregion Vest,0
R07,2004,40 - 44,Mann,Akershus,0
R07,2004,40 - 44,Mann,Aust-Agder,0
R07,2004,40 - 44,Mann,Buskerud,0
R07,2004,40 - 44,Mann,Finnmark,0
R07,2004,40 - 44,Mann,Hedmark,0
R07,2004,40 - 44,Mann,Hordaland,0
R07,2004,40 - 44,Mann,Møre og Romsdal,0
R07,2004,40 - 44,Mann,Nordland,0
R07,2004,40 - 44,Mann,Oppland,0
R07,2004,40 - 44,Mann,Oslo,0
R07,2004,40 - 44,Mann,Rogaland,0
R07,2004,40 - 44,Mann,Sogn og Fjordane,0
R07,2004,40 - 44,Mann,Telemark,0
R07,2004,40 - 44,Mann,Troms,0
R07,2004,40 - 44,Mann,Trøndelag,0
R07,2004,40 - 44,Mann,Vest-Agder,0
R07,2004,40 - 44,Mann,Vestfold,0
R07,2004,40 - 44,Mann,Østfold,0
R07,2004,45 - 49,Kvinne,Hele landet,0
R07,2004,45 - 49,Kvinne,Helseregion Midt-Norge,0
R07,2004,45 - 49,Kvinne,Helseregion Nord-Norge,0
R07,2004,45 - 49,Kvinne,Helseregion Sør-Øst,0
R07,2004,45 - 49,Kvinne,Helseregion Vest,0
R07,2004,45 - 49,Kvinne,Akershus,0
R07,2004,45 - 49,Kvinne,Aust-Agder,0
R07,2004,45 - 49,Kvinne,Buskerud,0
R07,2004,45 - 49,Kvinne,Finnmark,0
R07,2004,45 - 49,Kvinne,Hedmark,0
R07,2004,45 - 49,Kvinne,Hordaland,0
R07,2004,45 - 49,Kvinne,Møre og Romsdal,0
R07,2004,45 - 49,Kvinne,Nordland,0
R07,2004,45 - 49,Kvinne,Oppland,0
R07,2004,45 - 49,Kvinne,Oslo,0
R07,2004,45 - 49,Kvinne,Rogaland,0
R07,2004,45 - 49,Kvinne,Sogn og Fjordane,0
R07,2004,45 - 49,Kvinne,Telemark,0
R07,2004,45 - 49,Kvinne,Troms,0
R07,2004,45 - 49,Kvinne,Trøndelag,0
R07,2004,45 - 49,Kvinne,Vest-Agder,0
R07,2004,45 - 49,Kvinne,Vestfold,0
R07,2004,45 - 49,Kvinne,Østfold,0
R07,2004,45 - 49,Mann,Hele landet,0
R07,2004,45 - 49,Mann,Helseregion Midt-Norge,0
R07,2004,45 - 49,Mann,Helseregion Nord-Norge,0
R07,2004,45 - 49,Mann,Helseregion Sør-Øst,0
R07,2004,45 - 49,Mann,Helseregion Vest,0
R07,2004,45 - 49,Mann,Akershus,0
R07,2004,45 - 49,Mann,Aust-Agder,0
R07,2004,45 - 49,Mann,Buskerud,0
R07,2004,45 - 49,Mann,Finnmark,0
R07,2004,45 - 49,Mann,Hedmark,0
R07,2004,45 - 49,Mann,Hordaland,0
R07,2004,45 - 49,Mann,Møre og Romsdal,0
R07,2004,45 - 49,Mann,Nordland,0
R07,2004,45 - 49,Mann,Oppland,0
R07,2004,45 - 49,Mann,Oslo,0
R07,2004,45 - 49,Mann,Rogaland,0
R07,2004,45 - 49,Mann,Sogn og Fjordane,0
R07,2004,45 - 49,Mann,Telemark,0
R07,2004,45 - 49,Mann,Troms,0
R07,2004,45 - 49,Mann,Trøndelag,0
R07,2004,45 - 49,Mann,Vest-Agder,0
R07,2004,45 - 49,Mann,Vestfold,0
R07,2004,45 - 49,Mann,Østfold,0
R07,2004,50 - 54,Kvinne,Hele landet,0
R07,2004,50 - 54,Kvinne,Helseregion Midt-Norge,0
R07,2004,50 - 54,Kvinne,Helseregion Nord-Norge,0
R07,2004,50 - 54,Kvinne,Helseregion Sør-Øst,0
R07,2004,50 - 54,Kvinne,Helseregion Vest,0
R07,2004,50 - 54,Kvinne,Akershus,0
R07,2004,50 - 54,Kvinne,Aust-Agder,0
R07,2004,50 - 54,Kvinne,Buskerud,0
R07,2004,50 - 54,Kvinne,Finnmark,0
R07,2004,50 - 54,Kvinne,Hedmark,0
R07,2004,50 - 54,Kvinne,Hordaland,0
R07,2004,50 - 54,Kvinne,Møre og Romsdal,0
R07,2004,50 - 54,Kvinne,Nordland,0
R07,2004,50 - 54,Kvinne,Oppland,0
R07,2004,50 - 54,Kvinne,Oslo,0
R07,2004,50 - 54,Kvinne,Rogaland,0
R07,2004,50 - 54,Kvinne,Sogn og Fjordane,0
R07,2004,50 - 54,Kvinne,Telemark,0
R07,2004,50 - 54,Kvinne,Troms,0
R07,2004,50 - 54,Kvinne,Trøndelag,0
R07,2004,50 - 54,Kvinne,Vest-Agder,0
R07,2004,50 - 54,Kvinne,Vestfold,0
R07,2004,50 - 54,Kvinne,Østfold,0
R07,2004,50 - 54,Mann,Hele landet,0
R07,2004,50 - 54,Mann,Helseregion Midt-Norge,0
R07,2004,50 - 54,Mann,Helseregion Nord-Norge,0
R07,2004,50 - 54,Mann,Helseregion Sør-Øst,0
R07,2004,50 - 54,Mann,Helseregion Vest,0
R07,2004,50 - 54,Mann,Akershus,0
R07,2004,50 - 54,Mann,Aust-Agder,0
R07,2004,50 - 54,Mann,Buskerud,0
R07,2004,50 - 54,Mann,Finnmark,0
R07,2004,50 - 54,Mann,Hedmark,0
R07,2004,50 - 54,Mann,Hordaland,0
R07,2004,50 - 54,Mann,Møre og Romsdal,0
R07,2004,50 - 54,Mann,Nordland,0
R07,2004,50 - 54,Mann,Oppland,0
R07,2004,50 - 54,Mann,Oslo,0
R07,2004,50 - 54,Mann,Rogaland,0
R07,2004,50 - 54,Mann,Sogn og Fjordane,0
R07,2004,50 - 54,Mann,Telemark,0
R07,2004,50 - 54,Mann,Troms,0
R07,2004,50 - 54,Mann,Trøndelag,0
R07,2004,50 - 54,Mann,Vest-Agder,0
R07,2004,50 - 54,Mann,Vestfold,0
R07,2004,50 - 54,Mann,Østfold,0
R07,2004,55 - 59,Kvinne,Hele landet,0
R07,2004,55 - 59,Kvinne,Helseregion Midt-Norge,0
R07,2004,55 - 59,Kvinne,Helseregion Nord-Norge,0
R07,2004,55 - 59,Kvinne,Helseregion Sør-Øst,0
R07,2004,55 - 59,Kvinne,Helseregion Vest,0
R07,2004,55 - 59,Kvinne,Akershus,0
R07,2004,55 - 59,Kvinne,Aust-Agder,0
R07,2004,55 - 59,Kvinne,Buskerud,0
R07,2004,55 - 59,Kvinne,Finnmark,0
R07,2004,55 - 59,Kvinne,Hedmark,0
R07,2004,55 - 59,Kvinne,Hordaland,0
R07,2004,55 - 59,Kvinne,Møre og Romsdal,0
R07,2004,55 - 59,Kvinne,Nordland,0
R07,2004,55 - 59,Kvinne,Oppland,0
R07,2004,55 - 59,Kvinne,Oslo,0
R07,2004,55 - 59,Kvinne,Rogaland,0
R07,2004,55 - 59,Kvinne,Sogn og Fjordane,0
R07,2004,55 - 59,Kvinne,Telemark,0
R07,2004,55 - 59,Kvinne,Troms,0
R07,2004,55 - 59,Kvinne,Trøndelag,0
R07,2004,55 - 59,Kvinne,Vest-Agder,0
